# Ensemble Temperature Energy Magnetization
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.98438 0.996094
2 1 -1.98438 0.996094
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.98828 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.98828 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.97656 0.994141
2 1 -1.98828 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.97656 0.994141
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.98828 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.98828 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -1.98828 0.996094
2 1 -1.98828 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -1.98438 0.996094
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -1.97656 0.994141
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.98047 0.994141
2 1 -1.98047 0.994141
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98828 0.996094
2 1 -2 1
2 1 -1.98828 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98828 0.996094
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.97656 0.994141
2 1 -1.98438 0.996094
2 1 -1.98438 0.996094
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.98828 0.996094
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -1.98438 0.994141
2 1 -1.98828 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.98047 0.994141
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.98438 0.994141
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.98828 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98047 0.994141
2 1 -1.98438 0.996094
2 1 -1.98438 0.996094
2 1 -1.97656 0.994141
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -1.97656 0.994141
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.98828 0.996094
2 1 -1.99219 0.998047
2 1 -1.98828 0.996094
2 1 -1.98828 0.996094
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.98828 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -1.98438 0.996094
2 1 -1.99219 0.998047
2 1 -1.99219 0.998047
2 1 -2 1
2 1 -2 1
2 1 -2 1
2 1 -2 1
